mayor,byte_length
Linda Marlene Eales,5269
Ron Black,5269
Linda Marlene Eales,5269
Ron Black,5269
Linda Marlene Eales,5269
ABSTAIN,5269
Ron Black,5269
Andy Mitchell,5269
ABSTAIN,5269
Andy Mitchell,5269
ABSTAIN,5269
ABSTAIN,5269
Ron Black,5269
Linda Marlene Eales,5269
ABSTAIN,5269
Ron Black,5268
Linda Marlene Eales,5268
ABSTAIN,5268
Linda Marlene Eales,5268
Ron Black,5268
Ron Black,5268
Ron Black,5268
ABSTAIN,5268
Linda Marlene Eales,5268
Andy Mitchell,5268
ABSTAIN,5268
ABSTAIN,5268
ABSTAIN,5268
Andy Mitchell,5268
Linda Marlene Eales,5268
Andy Mitchell,5268
Andy Mitchell,5267
ABSTAIN,5267
Linda Marlene Eales,5267
Linda Marlene Eales,5267
Linda Marlene Eales,5267
Andy Mitchell,5267
Ron Black,5267
Ron Black,5267
Andy Mitchell,5267
Linda Marlene Eales,5267
Andy Mitchell,5267
Linda Marlene Eales,5267
ABSTAIN,5267
Andy Mitchell,5267
Linda Marlene Eales,5267
Ron Black,5267
Linda Marlene Eales,5266
Andy Mitchell,5266
Andy Mitchell,5266
Andy Mitchell,5266
Ron Black,5266
Ron Black,5266
Andy Mitchell,5266
Ron Black,5266
Ron Black,5266
Linda Marlene Eales,5266
Linda Marlene Eales,5266
Linda Marlene Eales,5266
Andy Mitchell,5266
Andy Mitchell,5266
ABSTAIN,5266
Linda Marlene Eales,5266
Linda Marlene Eales,5266
Ron Black,5266
ABSTAIN,5266
Andy Mitchell,5266
Linda Marlene Eales,5266
Linda Marlene Eales,5266
Ron Black,5265
Linda Marlene Eales,5265
Andy Mitchell,5265
ABSTAIN,5265
Ron Black,5265
Andy Mitchell,5265
ABSTAIN,5265
Ron Black,5265
Ron Black,5265
ABSTAIN,5265
Andy Mitchell,5264
Andy Mitchell,5264
ABSTAIN,5264
Linda Marlene Eales,5264
Ron Black,5264
Ron Black,5264
ABSTAIN,5264
Ron Black,5264
ABSTAIN,5264
Andy Mitchell,5264
Andy Mitchell,5264
ABSTAIN,5264
ABSTAIN,5264
Andy Mitchell,5264
Andy Mitchell,5264
ABSTAIN,5264
ABSTAIN,5264
Linda Marlene Eales,5264
Andy Mitchell,5264
ABSTAIN,5264
Linda Marlene Eales,5264
Linda Marlene Eales,5263
Linda Marlene Eales,5263
Andy Mitchell,5263
ABSTAIN,5263
Ron Black,5263
Linda Marlene Eales,5263
Linda Marlene Eales,5263
Andy Mitchell,5263
Ron Black,5263
Linda Marlene Eales,5263
ABSTAIN,5263
Linda Marlene Eales,5263
Linda Marlene Eales,5263
Andy Mitchell,5263
Andy Mitchell,5263
Linda Marlene Eales,5263
Andy Mitchell,5263
ABSTAIN,5263
ABSTAIN,5263
Ron Black,5262
ABSTAIN,5262
Linda Marlene Eales,5262
Ron Black,5262
Ron Black,5262
ABSTAIN,5262
Linda Marlene Eales,5262
Andy Mitchell,5262
ABSTAIN,5262
Linda Marlene Eales,5262
Ron Black,5262
ABSTAIN,5262
Andy Mitchell,5261
ABSTAIN,5261
Ron Black,5261
ABSTAIN,5261
ABSTAIN,5261
Andy Mitchell,5261
ABSTAIN,5261
ABSTAIN,5261
Ron Black,5261
Andy Mitchell,5261
ABSTAIN,5261
ABSTAIN,5261
Andy Mitchell,5261
ABSTAIN,5261
Ron Black,5261
Andy Mitchell,5261
Linda Marlene Eales,5260
Ron Black,5260
ABSTAIN,5260
Ron Black,5260
Ron Black,5260
Linda Marlene Eales,5260
Ron Black,5260
ABSTAIN,5260
Linda Marlene Eales,5260
Ron Black,5260
Ron Black,5260
Linda Marlene Eales,5260
ABSTAIN,5260
Andy Mitchell,5259
Andy Mitchell,5259
Linda Marlene Eales,5259
Andy Mitchell,5259
Ron Black,5259
Ron Black,5259
Ron Black,5259
Linda Marlene Eales,5259
Ron Black,5259
Linda Marlene Eales,5259
ABSTAIN,5259
Andy Mitchell,5259
ABSTAIN,5258
Linda Marlene Eales,5258
Andy Mitchell,5258
Andy Mitchell,5258
Linda Marlene Eales,5258
Ron Black,5258
Ron Black,5258
Andy Mitchell,5258
ABSTAIN,5258
Andy Mitchell,5258
Linda Marlene Eales,5258
Andy Mitchell,5258
Andy Mitchell,5258
Ron Black,5258
Andy Mitchell,5258
Linda Marlene Eales,5257
Andy Mitchell,5257
ABSTAIN,5257
Linda Marlene Eales,5257
Linda Marlene Eales,5257
ABSTAIN,5257
ABSTAIN,5257
ABSTAIN,5257
ABSTAIN,5257
Linda Marlene Eales,5257
Andy Mitchell,5257
ABSTAIN,5256
Ron Black,5256
Andy Mitchell,5256
Ron Black,5256
Linda Marlene Eales,5256
Ron Black,5256
Linda Marlene Eales,5256
Andy Mitchell,5256
Ron Black,5256
Andy Mitchell,5256
Andy Mitchell,5256
Linda Marlene Eales,5256
ABSTAIN,5256
Ron Black,5256
Ron Black,5256
Ron Black,5256
Linda Marlene Eales,5256
Linda Marlene Eales,5256
Andy Mitchell,5256
Ron Black,5256
ABSTAIN,5255
Ron Black,5255
ABSTAIN,5255
Ron Black,5255
ABSTAIN,5255
ABSTAIN,5255
Andy Mitchell,5255
Ron Black,5255
Andy Mitchell,5255
Linda Marlene Eales,5255
Andy Mitchell,5255
Ron Black,5255
Andy Mitchell,5254
Andy Mitchell,5254
Linda Marlene Eales,5254
Ron Black,5254
ABSTAIN,5254
Linda Marlene Eales,5254
Linda Marlene Eales,5254
ABSTAIN,5254
ABSTAIN,5254
Andy Mitchell,5254
Andy Mitchell,5254
Ron Black,5254
Ron Black,5254
ABSTAIN,5254
Ron Black,5254
ABSTAIN,5254
Ron Black,5254
ABSTAIN,5254
Ron Black,5253
ABSTAIN,5253
ABSTAIN,5253
Andy Mitchell,5253
ABSTAIN,5253
Linda Marlene Eales,5253
Linda Marlene Eales,5253
Linda Marlene Eales,5253
Linda Marlene Eales,5253
Andy Mitchell,5253
Andy Mitchell,5253
Ron Black,5253
Andy Mitchell,5253
ABSTAIN,5253
ABSTAIN,5253
Ron Black,5253
ABSTAIN,5253
Ron Black,5252
Ron Black,5252
Ron Black,5252
Ron Black,5252
Andy Mitchell,5252
Andy Mitchell,5252
Ron Black,5252
Linda Marlene Eales,5252
Ron Black,5252
ABSTAIN,5252
Andy Mitchell,5252
ABSTAIN,5252
Ron Black,5252
Linda Marlene Eales,5252
Ron Black,5252
ABSTAIN,5252
Linda Marlene Eales,5252
Andy Mitchell,5252
Andy Mitchell,5251
Linda Marlene Eales,5251
Ron Black,5251
Ron Black,5251
Ron Black,5251
Linda Marlene Eales,5251
Ron Black,5251
Linda Marlene Eales,5251
Linda Marlene Eales,5251
Linda Marlene Eales,5251
Linda Marlene Eales,5251
Andy Mitchell,5251
Linda Marlene Eales,5251
Ron Black,5251
Ron Black,5251
Andy Mitchell,5251
Linda Marlene Eales,5250
Andy Mitchell,5250
Ron Black,5250
ABSTAIN,5250
ABSTAIN,5250
Linda Marlene Eales,5250
Linda Marlene Eales,5250
Ron Black,5250
Andy Mitchell,5250
Ron Black,5250
ABSTAIN,5250
ABSTAIN,5250
Linda Marlene Eales,5250
Andy Mitchell,5250
Ron Black,5250
Linda Marlene Eales,5250
ABSTAIN,5250
Andy Mitchell,5250
Andy Mitchell,5250
ABSTAIN,5250
Ron Black,5250
ABSTAIN,5250
ABSTAIN,5250
Linda Marlene Eales,5250
Linda Marlene Eales,5250
Linda Marlene Eales,5250
Ron Black,5250
ABSTAIN,5250
Linda Marlene Eales,5250
ABSTAIN,5250
Linda Marlene Eales,5250
Ron Black,5250
ABSTAIN,5249
ABSTAIN,5249
ABSTAIN,5249
Linda Marlene Eales,5249
Linda Marlene Eales,5249
Ron Black,5249
Linda Marlene Eales,5249
Ron Black,5249
ABSTAIN,5249
Andy Mitchell,5249
ABSTAIN,5249
Linda Marlene Eales,5249
Ron Black,5248
Linda Marlene Eales,5248
Ron Black,5248
Ron Black,5248
Ron Black,5248
Ron Black,5248
Andy Mitchell,5248
Linda Marlene Eales,5248
Linda Marlene Eales,5248
Andy Mitchell,5248
Linda Marlene Eales,5248
Ron Black,5248
Andy Mitchell,5248
Ron Black,5248
Ron Black,5248
Andy Mitchell,5248
ABSTAIN,5248
Andy Mitchell,5248
Ron Black,5248
Linda Marlene Eales,5248
Andy Mitchell,5247
Ron Black,5247
Linda Marlene Eales,5247
ABSTAIN,5247
ABSTAIN,5247
Ron Black,5247
ABSTAIN,5247
Ron Black,5247
Linda Marlene Eales,5247
Ron Black,5247
Andy Mitchell,5247
Ron Black,5247
ABSTAIN,5247
Ron Black,5247
Linda Marlene Eales,5246
Andy Mitchell,5246
Ron Black,5246
ABSTAIN,5246
Andy Mitchell,5246
ABSTAIN,5246
Andy Mitchell,5246
ABSTAIN,5246
Linda Marlene Eales,5246
Ron Black,5246
Linda Marlene Eales,5246
Andy Mitchell,5246
Linda Marlene Eales,5246
Andy Mitchell,5246
Ron Black,5246
Linda Marlene Eales,5246
Ron Black,5246
Linda Marlene Eales,5246
Ron Black,5246
Ron Black,5245
ABSTAIN,5245
Ron Black,5245
ABSTAIN,5245
Ron Black,5245
Andy Mitchell,5245
Ron Black,5245
Ron Black,5245
ABSTAIN,5245
Linda Marlene Eales,5245
Linda Marlene Eales,5245
Andy Mitchell,5245
Linda Marlene Eales,5245
Andy Mitchell,5245
Ron Black,5245
ABSTAIN,5245
Ron Black,5245
Ron Black,5245
Linda Marlene Eales,5245
ABSTAIN,5245
Linda Marlene Eales,5245
Andy Mitchell,5245
Ron Black,5245
ABSTAIN,5244
ABSTAIN,5244
ABSTAIN,5244
ABSTAIN,5244
Andy Mitchell,5244
ABSTAIN,5244
ABSTAIN,5244
ABSTAIN,5244
ABSTAIN,5244
Linda Marlene Eales,5244
Andy Mitchell,5244
Andy Mitchell,5244
Andy Mitchell,5243
Ron Black,5243
Linda Marlene Eales,5243
Andy Mitchell,5243
Ron Black,5243
Linda Marlene Eales,5243
Ron Black,5243
Ron Black,5243
ABSTAIN,5243
Ron Black,5243
Linda Marlene Eales,5243
Andy Mitchell,5243
Linda Marlene Eales,5243
Andy Mitchell,5242
Andy Mitchell,5242
Ron Black,5242
Linda Marlene Eales,5242
Linda Marlene Eales,5242
Andy Mitchell,5242
ABSTAIN,5242
Andy Mitchell,5242
ABSTAIN,5242
Ron Black,5242
Ron Black,5242
Andy Mitchell,5242
ABSTAIN,5242
ABSTAIN,5242
ABSTAIN,5242
Linda Marlene Eales,5241
Ron Black,5241
Andy Mitchell,5241
Ron Black,5241
ABSTAIN,5241
Ron Black,5241
Ron Black,5241
Ron Black,5241
Andy Mitchell,5241
Andy Mitchell,5241
Ron Black,5241
Linda Marlene Eales,5241
Ron Black,5241
Ron Black,5241
ABSTAIN,5241
Andy Mitchell,5240
Andy Mitchell,5240
ABSTAIN,5240
Linda Marlene Eales,5240
Andy Mitchell,5240
Andy Mitchell,5240
Andy Mitchell,5240
Andy Mitchell,5240
Andy Mitchell,5240
Andy Mitchell,5239
ABSTAIN,5239
ABSTAIN,5239
Andy Mitchell,5239
Linda Marlene Eales,5239
Andy Mitchell,5239
Andy Mitchell,5239
ABSTAIN,5239
ABSTAIN,5239
Linda Marlene Eales,5238
Ron Black,5238
Andy Mitchell,5238
Andy Mitchell,5238
Andy Mitchell,5238
Andy Mitchell,5238
ABSTAIN,5238
Andy Mitchell,5238
ABSTAIN,5238
Andy Mitchell,5238
Linda Marlene Eales,5238
Linda Marlene Eales,5237
Andy Mitchell,5237
ABSTAIN,5237
Linda Marlene Eales,5237
Linda Marlene Eales,5237
Ron Black,5237
Linda Marlene Eales,5237
Linda Marlene Eales,5237
Ron Black,5237
Andy Mitchell,5237
Linda Marlene Eales,5237
Linda Marlene Eales,5236
Andy Mitchell,5236
Andy Mitchell,5236
Ron Black,5236
Andy Mitchell,5236
Andy Mitchell,5236
Linda Marlene Eales,5236
Linda Marlene Eales,5236
ABSTAIN,5236
Ron Black,5236
Ron Black,5236
Andy Mitchell,5236
Andy Mitchell,5236
Andy Mitchell,5236
Linda Marlene Eales,5236
ABSTAIN,5236
Ron Black,5236
Andy Mitchell,5236
ABSTAIN,5235
Andy Mitchell,5235
ABSTAIN,5235
Linda Marlene Eales,5235
Andy Mitchell,5235
Ron Black,5235
Ron Black,5235
Linda Marlene Eales,5235
ABSTAIN,5235
Ron Black,5235
Ron Black,5235
Andy Mitchell,5235
Andy Mitchell,5235
Andy Mitchell,5235
ABSTAIN,5235
Andy Mitchell,5234
ABSTAIN,5234
Andy Mitchell,5234
Linda Marlene Eales,5234
Andy Mitchell,5234
Linda Marlene Eales,5234
Linda Marlene Eales,5234
Andy Mitchell,5234
Ron Black,5234
Linda Marlene Eales,5233
Ron Black,5233
Linda Marlene Eales,5233
Linda Marlene Eales,5233
ABSTAIN,5233
ABSTAIN,5233
Linda Marlene Eales,5233
Linda Marlene Eales,5233
Ron Black,5233
Ron Black,5233
Andy Mitchell,5233
Linda Marlene Eales,5233
Ron Black,5233
Ron Black,5233
Ron Black,5232
ABSTAIN,5232
ABSTAIN,5232
ABSTAIN,5232
Linda Marlene Eales,5232
Ron Black,5232
Linda Marlene Eales,5232
Linda Marlene Eales,5232
Ron Black,5232
Andy Mitchell,5232
Andy Mitchell,5232
Andy Mitchell,5231
Linda Marlene Eales,5231
Ron Black,5231
Andy Mitchell,5231
Ron Black,5231
ABSTAIN,5231
Linda Marlene Eales,5231
Ron Black,5231
Linda Marlene Eales,5231
Ron Black,5231
ABSTAIN,5231
Ron Black,5230
Ron Black,5230
Andy Mitchell,5230
ABSTAIN,5230
ABSTAIN,5230
ABSTAIN,5230
ABSTAIN,5230
Ron Black,5230
Ron Black,5230
Ron Black,5230
Linda Marlene Eales,5230
Andy Mitchell,5230
ABSTAIN,5230
Andy Mitchell,5229
ABSTAIN,5229
Andy Mitchell,5229
ABSTAIN,5229
Linda Marlene Eales,5229
Andy Mitchell,5229
Linda Marlene Eales,5229
ABSTAIN,5229
Linda Marlene Eales,5229
Linda Marlene Eales,5229
Andy Mitchell,5229
Linda Marlene Eales,5229
ABSTAIN,5229
Ron Black,5229
Ron Black,5229
Linda Marlene Eales,5229
Linda Marlene Eales,5229
ABSTAIN,5229
Ron Black,5228
Ron Black,5228
Andy Mitchell,5228
Ron Black,5228
Ron Black,5228
Ron Black,5228
Andy Mitchell,5228
Andy Mitchell,5228
Linda Marlene Eales,5228
Andy Mitchell,5228
Linda Marlene Eales,5228
Linda Marlene Eales,5228
ABSTAIN,5228
Linda Marlene Eales,5228
Linda Marlene Eales,5228
Ron Black,5228
Linda Marlene Eales,5228
Linda Marlene Eales,5228
ABSTAIN,5227
Ron Black,5227
Ron Black,5227
ABSTAIN,5227
Ron Black,5227
Andy Mitchell,5227
Andy Mitchell,5227
Andy Mitchell,5227
Andy Mitchell,5227
Ron Black,5227
Linda Marlene Eales,5227
ABSTAIN,5227
Linda Marlene Eales,5227
Ron Black,5227
Ron Black,5227
Linda Marlene Eales,5227
Linda Marlene Eales,5227
Andy Mitchell,5226
Ron Black,5226
Linda Marlene Eales,5226
Ron Black,5226
Linda Marlene Eales,5226
Ron Black,5226
ABSTAIN,5226
Linda Marlene Eales,5226
Andy Mitchell,5226
Linda Marlene Eales,5226
Linda Marlene Eales,5226
Ron Black,5226
ABSTAIN,5226
Andy Mitchell,5226
Andy Mitchell,5226
Linda Marlene Eales,5226
Linda Marlene Eales,5225
ABSTAIN,5225
Linda Marlene Eales,5225
ABSTAIN,5225
ABSTAIN,5225
ABSTAIN,5225
ABSTAIN,5225
Andy Mitchell,5225
Linda Marlene Eales,5225
Ron Black,5225
Linda Marlene Eales,5225
ABSTAIN,5225
ABSTAIN,5225
Ron Black,5225
Linda Marlene Eales,5225
Ron Black,5225
Linda Marlene Eales,5225
ABSTAIN,5224
Linda Marlene Eales,5224
ABSTAIN,5224
Andy Mitchell,5224
Linda Marlene Eales,5224
Linda Marlene Eales,5224
ABSTAIN,5224
Ron Black,5224
Ron Black,5224
Andy Mitchell,5224
Ron Black,5224
Linda Marlene Eales,5224
Ron Black,5224
Ron Black,5224
Ron Black,5224
Andy Mitchell,5224
Andy Mitchell,5224
Andy Mitchell,5224
ABSTAIN,5224
Ron Black,5223
ABSTAIN,5223
Andy Mitchell,5223
Andy Mitchell,5223
Ron Black,5223
Linda Marlene Eales,5223
Andy Mitchell,5223
ABSTAIN,5223
Linda Marlene Eales,5223
Ron Black,5223
Linda Marlene Eales,5223
Ron Black,5223
Linda Marlene Eales,5223
ABSTAIN,5223
Andy Mitchell,5223
Linda Marlene Eales,5223
ABSTAIN,5223
Linda Marlene Eales,5223
Ron Black,5223
ABSTAIN,5223
Ron Black,5222
ABSTAIN,5222
ABSTAIN,5222
Linda Marlene Eales,5222
ABSTAIN,5222
Linda Marlene Eales,5222
Ron Black,5222
ABSTAIN,5222
Ron Black,5222
ABSTAIN,5222
ABSTAIN,5222
Ron Black,5222
Linda Marlene Eales,5222
ABSTAIN,5222
Andy Mitchell,5222
Linda Marlene Eales,5222
ABSTAIN,5222
Andy Mitchell,5221
Linda Marlene Eales,5221
ABSTAIN,5221
Ron Black,5221
ABSTAIN,5221
Andy Mitchell,5221
Linda Marlene Eales,5221
Andy Mitchell,5221
Linda Marlene Eales,5221
Ron Black,5221
Ron Black,5221
Linda Marlene Eales,5221
ABSTAIN,5221
Ron Black,5221
Andy Mitchell,5221
Ron Black,5221
ABSTAIN,5221
ABSTAIN,5221
Andy Mitchell,5221
ABSTAIN,5221
Andy Mitchell,5220
Andy Mitchell,5220
Ron Black,5220
Ron Black,5220
Ron Black,5220
Linda Marlene Eales,5220
Linda Marlene Eales,5220
ABSTAIN,5220
Ron Black,5220
Linda Marlene Eales,5220
Ron Black,5220
ABSTAIN,5220
Andy Mitchell,5220
Ron Black,5220
Linda Marlene Eales,5220
ABSTAIN,5220
Linda Marlene Eales,5220
Ron Black,5220
Linda Marlene Eales,5220
Linda Marlene Eales,5220
ABSTAIN,5219
ABSTAIN,5219
Linda Marlene Eales,5219
Andy Mitchell,5219
Linda Marlene Eales,5219
ABSTAIN,5219
Ron Black,5219
Linda Marlene Eales,5219
Linda Marlene Eales,5219
ABSTAIN,5219
Andy Mitchell,5219
Andy Mitchell,5219
Linda Marlene Eales,5219
ABSTAIN,5219
Linda Marlene Eales,5219
ABSTAIN,5219
Andy Mitchell,5218
Linda Marlene Eales,5218
ABSTAIN,5218
Andy Mitchell,5218
Linda Marlene Eales,5218
Linda Marlene Eales,5218
Ron Black,5217
ABSTAIN,5217
Andy Mitchell,5217
Andy Mitchell,5217
ABSTAIN,5217
Andy Mitchell,5217
Linda Marlene Eales,5217
Linda Marlene Eales,5217
ABSTAIN,5217
Andy Mitchell,5217
ABSTAIN,5217
Linda Marlene Eales,5217
Andy Mitchell,5216
Ron Black,5216
ABSTAIN,5216
Ron Black,5216
Ron Black,5216
ABSTAIN,5216
Andy Mitchell,5216
Linda Marlene Eales,5216
Ron Black,5216
ABSTAIN,5216
ABSTAIN,5216
ABSTAIN,5216
ABSTAIN,5216
Ron Black,5215
Ron Black,5215
Andy Mitchell,5215
Andy Mitchell,5215
Ron Black,5215
ABSTAIN,5215
Andy Mitchell,5215
Andy Mitchell,5215
ABSTAIN,5215
Ron Black,5215
Andy Mitchell,5215
ABSTAIN,5215
ABSTAIN,5215
ABSTAIN,5215
Linda Marlene Eales,5215
Linda Marlene Eales,5215
ABSTAIN,5215
ABSTAIN,5215
Ron Black,5215
Ron Black,5214
Ron Black,5214
Ron Black,5214
Linda Marlene Eales,5214
Ron Black,5214
ABSTAIN,5214
ABSTAIN,5214
ABSTAIN,5214
Linda Marlene Eales,5214
Andy Mitchell,5214
Linda Marlene Eales,5214
Ron Black,5214
Ron Black,5214
Linda Marlene Eales,5214
Ron Black,5214
Linda Marlene Eales,5214
Ron Black,5214
Ron Black,5214
Ron Black,5214
Ron Black,5213
Ron Black,5213
ABSTAIN,5213
Andy Mitchell,5213
Ron Black,5213
Andy Mitchell,5213
Ron Black,5213
Ron Black,5213
Linda Marlene Eales,5213
Ron Black,5213
Ron Black,5213
Linda Marlene Eales,5213
Ron Black,5213
Linda Marlene Eales,5213
ABSTAIN,5213
Andy Mitchell,5213
Ron Black,5213
ABSTAIN,5213
ABSTAIN,5213
Linda Marlene Eales,5213
Ron Black,5212
Andy Mitchell,5212
ABSTAIN,5212
Linda Marlene Eales,5212
ABSTAIN,5212
Andy Mitchell,5212
ABSTAIN,5212
ABSTAIN,5212
Linda Marlene Eales,5212
Andy Mitchell,5212
ABSTAIN,5212
Linda Marlene Eales,5212
ABSTAIN,5212
Andy Mitchell,5212
Andy Mitchell,5212
ABSTAIN,5212
ABSTAIN,5211
Linda Marlene Eales,5211
Ron Black,5211
Linda Marlene Eales,5211
Ron Black,5211
Ron Black,5211
Ron Black,5211
Andy Mitchell,5211
ABSTAIN,5211
Andy Mitchell,5211
Linda Marlene Eales,5211
Ron Black,5211
ABSTAIN,5211
Linda Marlene Eales,5211
Andy Mitchell,5211
ABSTAIN,5211
Linda Marlene Eales,5211
Ron Black,5210
Andy Mitchell,5210
ABSTAIN,5210
Ron Black,5210
Ron Black,5210
Ron Black,5210
Andy Mitchell,5210
Andy Mitchell,5210
ABSTAIN,5210
Andy Mitchell,5210
Linda Marlene Eales,5210
Andy Mitchell,5210
ABSTAIN,5210
Linda Marlene Eales,5210
Ron Black,5210
Andy Mitchell,5210
Andy Mitchell,5210
ABSTAIN,5210
Andy Mitchell,5210
Ron Black,5210
Andy Mitchell,5210
Andy Mitchell,5210
Andy Mitchell,5210
Andy Mitchell,5210
Andy Mitchell,5210
ABSTAIN,5210
Andy Mitchell,5210
Linda Marlene Eales,5210
Ron Black,5209
Ron Black,5209
Linda Marlene Eales,5209
Linda Marlene Eales,5209
Ron Black,5209
Ron Black,5209
Ron Black,5209
Andy Mitchell,5209
Andy Mitchell,5209
Ron Black,5209
Andy Mitchell,5209
Ron Black,5209
Ron Black,5209
Linda Marlene Eales,5208
Andy Mitchell,5208
Andy Mitchell,5208
Ron Black,5208
Ron Black,5208
ABSTAIN,5208
Ron Black,5208
Ron Black,5208
Andy Mitchell,5208
ABSTAIN,5208
Linda Marlene Eales,5208
Linda Marlene Eales,5208
Andy Mitchell,5208
Linda Marlene Eales,5208
ABSTAIN,5208
Ron Black,5208
ABSTAIN,5207
ABSTAIN,5207
ABSTAIN,5207
ABSTAIN,5207
Ron Black,5207
Andy Mitchell,5207
Linda Marlene Eales,5207
Linda Marlene Eales,5207
Andy Mitchell,5207
Linda Marlene Eales,5207
Ron Black,5207
Andy Mitchell,5207
Ron Black,5207
Linda Marlene Eales,5207
Linda Marlene Eales,5207
ABSTAIN,5207
Andy Mitchell,5207
Ron Black,5206
Linda Marlene Eales,5206
Andy Mitchell,5206
Ron Black,5206
Ron Black,5206
ABSTAIN,5206
Ron Black,5206
Andy Mitchell,5206
Andy Mitchell,5206
Ron Black,5206
Andy Mitchell,5206
Linda Marlene Eales,5206
Ron Black,5206
Andy Mitchell,5205
ABSTAIN,5205
Andy Mitchell,5205
Linda Marlene Eales,5205
Ron Black,5205
ABSTAIN,5205
Ron Black,5205
Linda Marlene Eales,5205
Ron Black,5205
Ron Black,5205
Ron Black,5205
Ron Black,5205
Ron Black,5205
Linda Marlene Eales,5205
Ron Black,5205
ABSTAIN,5204
Andy Mitchell,5204
Andy Mitchell,5204
Andy Mitchell,5204
ABSTAIN,5204
ABSTAIN,5204
Ron Black,5204
Andy Mitchell,5204
ABSTAIN,5204
ABSTAIN,5204
Andy Mitchell,5204
Ron Black,5204
ABSTAIN,5204
Linda Marlene Eales,5204
Andy Mitchell,5203
Andy Mitchell,5203
Andy Mitchell,5203
ABSTAIN,5203
Linda Marlene Eales,5203
Andy Mitchell,5203
Andy Mitchell,5203
Ron Black,5203
Linda Marlene Eales,5203
Linda Marlene Eales,5203
Ron Black,5203
ABSTAIN,5203
ABSTAIN,5203
Andy Mitchell,5203
ABSTAIN,5203
Ron Black,5203
ABSTAIN,5203
Ron Black,5203
Ron Black,5203
Andy Mitchell,5203
Andy Mitchell,5203
Linda Marlene Eales,5202
Andy Mitchell,5202
Ron Black,5202
Ron Black,5202
Ron Black,5202
ABSTAIN,5202
ABSTAIN,5202
Ron Black,5202
Andy Mitchell,5202
ABSTAIN,5202
Andy Mitchell,5202
Andy Mitchell,5202
Linda Marlene Eales,5202
Ron Black,5202
Andy Mitchell,5202
Ron Black,5202
Andy Mitchell,5202
Ron Black,5202
Linda Marlene Eales,5201
Ron Black,5201
Ron Black,5201
Ron Black,5201
Ron Black,5201
Linda Marlene Eales,5201
ABSTAIN,5201
Ron Black,5201
ABSTAIN,5201
Andy Mitchell,5201
Andy Mitchell,5201
Ron Black,5201
Andy Mitchell,5201
Andy Mitchell,5201
Linda Marlene Eales,5201
Ron Black,5201
Andy Mitchell,5200
Ron Black,5200
ABSTAIN,5200
Linda Marlene Eales,5200
Linda Marlene Eales,5200
Ron Black,5200
ABSTAIN,5200
Linda Marlene Eales,5200
Linda Marlene Eales,5200
Andy Mitchell,5200
Linda Marlene Eales,5199
Andy Mitchell,5199
ABSTAIN,5199
Andy Mitchell,5199
ABSTAIN,5199
Andy Mitchell,5199
Andy Mitchell,5199
Andy Mitchell,5199
Andy Mitchell,5199
Linda Marlene Eales,5199
Andy Mitchell,5199
Linda Marlene Eales,5199
ABSTAIN,5199
ABSTAIN,5199
ABSTAIN,5199
ABSTAIN,5199
Andy Mitchell,5199
Andy Mitchell,5199
ABSTAIN,5199
Andy Mitchell,5198
ABSTAIN,5198
Ron Black,5198
ABSTAIN,5198
Ron Black,5198
ABSTAIN,5198
ABSTAIN,5198
Andy Mitchell,5198
Ron Black,5198
Andy Mitchell,5198
Linda Marlene Eales,5198
Andy Mitchell,5198
Andy Mitchell,5198
Ron Black,5198
Andy Mitchell,5198
Ron Black,5198
Andy Mitchell,5198
Ron Black,5198
