mayor,byte_length
Andy Mitchell,3481
Ron Black,3567
Ron Black,5020
OTHER,3423
OTHER,3867
Linda Marlene Eales,3538
Andy Mitchell,3348
Linda Marlene Eales,4589
Ron Black,3776
Andy Mitchell,5279
Ron Black,4146
Ron Black,4286
Andy Mitchell,3765
OTHER,5272
Linda Marlene Eales,5273
Linda Marlene Eales,4403
Andy Mitchell,4973
OTHER,4695
Ron Black,4706
OTHER,4453
Linda Marlene Eales,4483
Ron Black,4355
Ron Black,5133
Ron Black,3884
Linda Marlene Eales,3390
Ron Black,4399
OTHER,3699
Linda Marlene Eales,3819
Andy Mitchell,4918
Ron Black,4596
Linda Marlene Eales,4210
OTHER,4561
Ron Black,5167
Ron Black,3558
Andy Mitchell,3364
Linda Marlene Eales,4307
OTHER,3754
Ron Black,4445
OTHER,4232
Ron Black,4438
OTHER,5244
Ron Black,4944
Linda Marlene Eales,4809
Andy Mitchell,4405
Ron Black,5042
Linda Marlene Eales,4572
Linda Marlene Eales,3953
OTHER,3955
OTHER,4475
Andy Mitchell,5029
OTHER,4982
Linda Marlene Eales,4270
Ron Black,4867
Linda Marlene Eales,5171
Andy Mitchell,5184
Andy Mitchell,4638
Ron Black,3488
Ron Black,4201
OTHER,4924
Andy Mitchell,4400
Ron Black,4646
Ron Black,4206
OTHER,3360
Andy Mitchell,4035
Linda Marlene Eales,4425
Andy Mitchell,5331
OTHER,3530
Ron Black,3753
Linda Marlene Eales,4113
Andy Mitchell,4932
Andy Mitchell,3858
Andy Mitchell,3881
Linda Marlene Eales,4002
Andy Mitchell,4769
Ron Black,4423
Ron Black,4586
Linda Marlene Eales,5204
Ron Black,4030
OTHER,4542
Andy Mitchell,4046
Andy Mitchell,5270
Andy Mitchell,4823
Ron Black,3901
Linda Marlene Eales,3413
Linda Marlene Eales,4248
OTHER,4777
OTHER,3609
Ron Black,4596
OTHER,4558
Ron Black,4173
Andy Mitchell,4745
Ron Black,4253
OTHER,3569
OTHER,3551
Linda Marlene Eales,4170
Ron Black,4030
Linda Marlene Eales,4652
OTHER,4481
OTHER,4869
Linda Marlene Eales,4680
Andy Mitchell,4246
Andy Mitchell,5110
Linda Marlene Eales,4054
OTHER,3665
Linda Marlene Eales,4850
Linda Marlene Eales,4791
OTHER,4119
Andy Mitchell,4233
Linda Marlene Eales,4966
Linda Marlene Eales,4180
OTHER,4473
Andy Mitchell,5167
Linda Marlene Eales,3515
Linda Marlene Eales,4050
Linda Marlene Eales,3743
Linda Marlene Eales,4066
Andy Mitchell,3426
OTHER,4781
Ron Black,3570
OTHER,4450
OTHER,3753
OTHER,5277
OTHER,3595
Ron Black,5104
OTHER,4153
Linda Marlene Eales,4839
OTHER,4596
Linda Marlene Eales,3951
Andy Mitchell,3982
Andy Mitchell,3705
OTHER,5219
OTHER,3501
Andy Mitchell,4718
Linda Marlene Eales,3996
Linda Marlene Eales,4905
OTHER,3361
OTHER,4828
Linda Marlene Eales,3601
OTHER,4381
Andy Mitchell,5038
OTHER,4290
OTHER,5199
Linda Marlene Eales,4535
Ron Black,3806
Andy Mitchell,3893
Andy Mitchell,4678
Ron Black,4078
OTHER,4016
OTHER,4157
Andy Mitchell,3960
OTHER,5187
OTHER,5042
Ron Black,4881
OTHER,3833
Ron Black,3480
OTHER,4821
Ron Black,3447
OTHER,5103
Linda Marlene Eales,3399
Andy Mitchell,4100
Ron Black,4280
Andy Mitchell,3835
Andy Mitchell,3363
Linda Marlene Eales,5257
Andy Mitchell,4769
Andy Mitchell,3963
Andy Mitchell,4226
Andy Mitchell,3859
OTHER,4260
OTHER,4136
OTHER,3769
OTHER,4295
OTHER,4836
Andy Mitchell,3363
Ron Black,4544
OTHER,4112
Andy Mitchell,4045
Ron Black,4240
OTHER,4618
Andy Mitchell,3598
Ron Black,5061
Andy Mitchell,3789
Linda Marlene Eales,4696
Ron Black,4820
OTHER,4513
Ron Black,4983
Ron Black,4295
Linda Marlene Eales,3589
OTHER,4203
Andy Mitchell,5149
Linda Marlene Eales,3529
Ron Black,4235
Linda Marlene Eales,4047
OTHER,5006
Andy Mitchell,3444
Andy Mitchell,3610
Andy Mitchell,3481
Ron Black,5243
Linda Marlene Eales,4567
Andy Mitchell,3915
Linda Marlene Eales,3611
Andy Mitchell,3758
Andy Mitchell,4591
Linda Marlene Eales,3368
Andy Mitchell,3795
OTHER,5179
OTHER,4022
Andy Mitchell,5299
Andy Mitchell,5084
Andy Mitchell,3446
Linda Marlene Eales,5039
OTHER,4193
Andy Mitchell,4703
Ron Black,4720
Linda Marlene Eales,4556
Linda Marlene Eales,5063
Ron Black,3387
Ron Black,4880
Linda Marlene Eales,4560
Andy Mitchell,3401
OTHER,4695
Andy Mitchell,4935
Andy Mitchell,3637
Linda Marlene Eales,5038
Andy Mitchell,4776
Linda Marlene Eales,5224
Andy Mitchell,4031
Linda Marlene Eales,4347
OTHER,5207
Andy Mitchell,4624
Andy Mitchell,5087
OTHER,5227
OTHER,4929
Andy Mitchell,4204
Ron Black,5246
OTHER,3778
Andy Mitchell,3744
Ron Black,3809
Ron Black,5317
Linda Marlene Eales,4890
OTHER,3355
OTHER,4747
Linda Marlene Eales,4403
Andy Mitchell,3434
Linda Marlene Eales,4149
Linda Marlene Eales,4801
Linda Marlene Eales,4442
OTHER,3790
OTHER,4135
OTHER,3548
Andy Mitchell,5276
Linda Marlene Eales,3785
OTHER,3748
Linda Marlene Eales,4287
OTHER,5233
Ron Black,4999
OTHER,3547
Linda Marlene Eales,4262
OTHER,4389
Linda Marlene Eales,3693
Ron Black,3487
Andy Mitchell,4440
Andy Mitchell,4459
Ron Black,3438
Linda Marlene Eales,4716
Ron Black,4618
Linda Marlene Eales,3574
Ron Black,4900
Andy Mitchell,4310
OTHER,3550
Ron Black,4307
Ron Black,4542
Ron Black,4988
Andy Mitchell,3681
Andy Mitchell,5143
OTHER,4836
OTHER,4568
Ron Black,4863
OTHER,4846
Linda Marlene Eales,4718
OTHER,4007
Andy Mitchell,3747
Ron Black,4046
Ron Black,3918
OTHER,4882
Ron Black,3604
Linda Marlene Eales,4305
Andy Mitchell,3777
Linda Marlene Eales,4092
Andy Mitchell,4271
Ron Black,4064
Ron Black,5312
Ron Black,4592
Andy Mitchell,3974
Linda Marlene Eales,4013
OTHER,4997
OTHER,4379
Linda Marlene Eales,5172
Ron Black,3620
Ron Black,4610
Andy Mitchell,3679
Linda Marlene Eales,5185
OTHER,3598
Ron Black,4877
OTHER,4610
OTHER,3899
Ron Black,3619
Ron Black,3345
OTHER,4638
Ron Black,4947
Andy Mitchell,4695
Andy Mitchell,4973
Ron Black,4807
Andy Mitchell,4280
Ron Black,4098
Ron Black,4485
Linda Marlene Eales,4996
OTHER,3458
Ron Black,3709
Linda Marlene Eales,4100
Ron Black,4119
Ron Black,4172
Ron Black,3829
Ron Black,4013
OTHER,4842
Ron Black,4281
Andy Mitchell,5333
OTHER,3576
Andy Mitchell,3655
Andy Mitchell,5344
Linda Marlene Eales,4506
OTHER,3866
Andy Mitchell,3529
Ron Black,3828
Ron Black,3957
Ron Black,3538
Andy Mitchell,5159
Ron Black,3516
OTHER,4784
Linda Marlene Eales,4547
Andy Mitchell,4084
Ron Black,4098
Andy Mitchell,4027
Andy Mitchell,4180
Linda Marlene Eales,4095
Ron Black,4949
OTHER,3978
Linda Marlene Eales,4919
Ron Black,4636
Andy Mitchell,4013
Ron Black,4517
OTHER,5258
Andy Mitchell,3425
Linda Marlene Eales,3880
Linda Marlene Eales,4444
OTHER,4319
Ron Black,4364
Andy Mitchell,3915
Andy Mitchell,3849
OTHER,3338
Andy Mitchell,4407
Linda Marlene Eales,3770
Andy Mitchell,4213
Ron Black,3356
Linda Marlene Eales,3864
Ron Black,3397
Linda Marlene Eales,3589
OTHER,3524
Ron Black,3363
Ron Black,3449
Andy Mitchell,3418
OTHER,4730
Andy Mitchell,4258
Ron Black,4018
Linda Marlene Eales,4464
OTHER,4296
Ron Black,3430
OTHER,5242
OTHER,3438
Ron Black,3959
Linda Marlene Eales,4631
Ron Black,3779
Andy Mitchell,4593
OTHER,3370
OTHER,3886
Linda Marlene Eales,3713
Linda Marlene Eales,3364
Andy Mitchell,4307
OTHER,3332
Andy Mitchell,4045
Ron Black,5283
OTHER,4479
Linda Marlene Eales,4987
Ron Black,4902
Linda Marlene Eales,3856
Linda Marlene Eales,5224
Ron Black,3948
OTHER,4419
Andy Mitchell,4285
Linda Marlene Eales,4687
OTHER,3464
Linda Marlene Eales,4170
Andy Mitchell,4018
Andy Mitchell,5190
Andy Mitchell,4102
Linda Marlene Eales,4199
OTHER,5208
Andy Mitchell,4331
OTHER,4723
OTHER,5266
Linda Marlene Eales,4602
OTHER,3710
Ron Black,4536
Linda Marlene Eales,4114
Andy Mitchell,4065
OTHER,3360
Andy Mitchell,4573
OTHER,4695
Andy Mitchell,4700
Ron Black,3876
OTHER,4486
Ron Black,4764
Andy Mitchell,3652
Ron Black,4643
Linda Marlene Eales,4075
Ron Black,3532
OTHER,4704
Linda Marlene Eales,5067
Ron Black,3934
Ron Black,5329
OTHER,5097
Linda Marlene Eales,3829
Andy Mitchell,4640
OTHER,4155
Linda Marlene Eales,4228
OTHER,3871
Linda Marlene Eales,4709
OTHER,3424
Linda Marlene Eales,3943
Linda Marlene Eales,3843
OTHER,4485
Ron Black,4416
Linda Marlene Eales,4538
Ron Black,4064
Ron Black,3387
Ron Black,5345
OTHER,5205
OTHER,3437
OTHER,3820
Ron Black,3578
Linda Marlene Eales,5206
Linda Marlene Eales,3842
Linda Marlene Eales,3710
Linda Marlene Eales,4324
Ron Black,3547
OTHER,4035
Linda Marlene Eales,4560
Andy Mitchell,3900
Andy Mitchell,5068
Andy Mitchell,4111
Andy Mitchell,4583
Andy Mitchell,3808
Andy Mitchell,4642
OTHER,4096
Ron Black,3854
Andy Mitchell,5164
Linda Marlene Eales,5256
Linda Marlene Eales,4971
OTHER,3607
Andy Mitchell,3688
Ron Black,3499
Linda Marlene Eales,3869
Andy Mitchell,5335
Ron Black,4140
OTHER,5328
Andy Mitchell,3569
Andy Mitchell,4704
OTHER,3862
Linda Marlene Eales,3536
Andy Mitchell,4644
Andy Mitchell,4277
OTHER,3983
Linda Marlene Eales,3387
OTHER,4708
Ron Black,4825
Andy Mitchell,4840
Ron Black,3685
OTHER,4706
Ron Black,4014
Linda Marlene Eales,5229
Linda Marlene Eales,3715
Andy Mitchell,4476
Ron Black,4751
Ron Black,3405
Linda Marlene Eales,3438
Ron Black,3346
Andy Mitchell,3682
Linda Marlene Eales,3673
OTHER,4712
Andy Mitchell,3877
Ron Black,3605
Ron Black,3434
Andy Mitchell,4015
Linda Marlene Eales,3796
Linda Marlene Eales,3691
OTHER,3737
OTHER,3892
OTHER,4189
OTHER,3474
Andy Mitchell,3538
Ron Black,3795
Ron Black,4443
Andy Mitchell,4604
Linda Marlene Eales,3653
Andy Mitchell,3868
Andy Mitchell,5145
Linda Marlene Eales,3497
Ron Black,5240
Andy Mitchell,4698
OTHER,4917
Andy Mitchell,4983
Andy Mitchell,3610
Ron Black,3918
OTHER,4212
Andy Mitchell,4437
OTHER,4090
Linda Marlene Eales,4606
Linda Marlene Eales,3797
OTHER,5154
Andy Mitchell,5344
OTHER,4353
OTHER,4380
Linda Marlene Eales,3470
Ron Black,5191
Ron Black,4357
Linda Marlene Eales,5235
OTHER,4882
OTHER,3491
Ron Black,4734
Andy Mitchell,4069
Andy Mitchell,3402
Andy Mitchell,3381
OTHER,4518
Andy Mitchell,3992
Andy Mitchell,4468
Andy Mitchell,3589
Linda Marlene Eales,4942
OTHER,3875
Ron Black,4731
Linda Marlene Eales,4320
OTHER,3913
Ron Black,5057
Linda Marlene Eales,3969
OTHER,5133
Andy Mitchell,3720
Andy Mitchell,3666
Linda Marlene Eales,3698
Linda Marlene Eales,3807
Linda Marlene Eales,4565
Ron Black,3956
Andy Mitchell,3992
Andy Mitchell,3585
OTHER,4512
Andy Mitchell,3585
Andy Mitchell,4416
Andy Mitchell,5172
Ron Black,5220
Linda Marlene Eales,5055
Andy Mitchell,3486
Andy Mitchell,5240
OTHER,3754
Linda Marlene Eales,5320
Andy Mitchell,3897
Linda Marlene Eales,4172
Andy Mitchell,4257
OTHER,4067
Linda Marlene Eales,3486
Linda Marlene Eales,4534
Ron Black,3653
OTHER,3766
Andy Mitchell,5228
OTHER,5118
Linda Marlene Eales,3958
Andy Mitchell,4402
Linda Marlene Eales,3766
Andy Mitchell,3951
Ron Black,4499
Andy Mitchell,4537
Linda Marlene Eales,5302
Linda Marlene Eales,4276
Ron Black,5179
Andy Mitchell,3790
Andy Mitchell,4541
OTHER,3509
Andy Mitchell,4305
Linda Marlene Eales,3849
OTHER,3650
Andy Mitchell,4413
Linda Marlene Eales,3628
Ron Black,3937
Ron Black,4207
Andy Mitchell,5123
Andy Mitchell,3387
OTHER,4101
OTHER,3982
Ron Black,4222
Ron Black,4180
Ron Black,4669
Andy Mitchell,4713
Ron Black,4145
Ron Black,4460
Andy Mitchell,3483
Ron Black,4422
Ron Black,5172
Andy Mitchell,3967
Andy Mitchell,4211
Ron Black,4657
Andy Mitchell,4598
OTHER,4724
Ron Black,3674
Ron Black,3513
OTHER,3618
Ron Black,5290
Andy Mitchell,5210
Linda Marlene Eales,4117
Ron Black,4405
Andy Mitchell,4007
OTHER,4811
Ron Black,4656
Ron Black,3445
OTHER,3999
Linda Marlene Eales,5143
Linda Marlene Eales,3953
Ron Black,4157
Linda Marlene Eales,4929
Linda Marlene Eales,4283
Linda Marlene Eales,4683
Andy Mitchell,3433
Ron Black,4676
OTHER,5042
Andy Mitchell,3940
Andy Mitchell,3361
Andy Mitchell,4313
Andy Mitchell,4274
OTHER,4054
Andy Mitchell,4204
OTHER,3665
Ron Black,4347
Ron Black,4284
Ron Black,3820
OTHER,3733
Andy Mitchell,4083
OTHER,4351
Linda Marlene Eales,3595
Linda Marlene Eales,5207
Ron Black,4920
OTHER,3605
Andy Mitchell,4437
Linda Marlene Eales,3487
Andy Mitchell,3818
Linda Marlene Eales,4774
Andy Mitchell,4852
Andy Mitchell,4422
Andy Mitchell,4733
Ron Black,3692
OTHER,4998
OTHER,5052
Andy Mitchell,5142
Andy Mitchell,4526
Ron Black,4733
OTHER,4727
Linda Marlene Eales,4788
Ron Black,4582
Ron Black,3796
Linda Marlene Eales,5126
Linda Marlene Eales,4115
Linda Marlene Eales,4259
OTHER,4980
Linda Marlene Eales,5088
Andy Mitchell,5267
Linda Marlene Eales,4133
Linda Marlene Eales,4664
Andy Mitchell,4345
Andy Mitchell,4582
Andy Mitchell,3865
Andy Mitchell,4579
OTHER,5251
Linda Marlene Eales,4923
Ron Black,4239
Linda Marlene Eales,5075
OTHER,3652
Andy Mitchell,3821
Linda Marlene Eales,4099
OTHER,3785
Andy Mitchell,4462
Ron Black,4740
Linda Marlene Eales,3484
Andy Mitchell,3908
OTHER,4835
OTHER,4757
OTHER,5042
OTHER,4749
Linda Marlene Eales,4402
Linda Marlene Eales,3964
Ron Black,4321
Andy Mitchell,4195
Andy Mitchell,4472
Ron Black,5079
Linda Marlene Eales,4076
Ron Black,5031
Andy Mitchell,3519
OTHER,4611
Ron Black,3569
Ron Black,4133
OTHER,4211
OTHER,3360
Andy Mitchell,4742
Ron Black,5190
Linda Marlene Eales,3790
OTHER,4782
Ron Black,4801
OTHER,4614
OTHER,3810
Andy Mitchell,3793
Andy Mitchell,4569
OTHER,4529
Andy Mitchell,3915
Andy Mitchell,5334
OTHER,3840
Linda Marlene Eales,4133
Linda Marlene Eales,3978
Ron Black,4799
OTHER,4677
Ron Black,5219
Linda Marlene Eales,4201
Linda Marlene Eales,3780
Ron Black,4983
Linda Marlene Eales,4844
Linda Marlene Eales,3525
Andy Mitchell,5311
Ron Black,5171
Andy Mitchell,3687
Andy Mitchell,3900
OTHER,4109
Ron Black,3718
Andy Mitchell,4117
OTHER,3340
Linda Marlene Eales,4381
OTHER,3647
Ron Black,3729
Linda Marlene Eales,3453
OTHER,5015
Andy Mitchell,5255
Andy Mitchell,4065
Ron Black,3355
OTHER,4980
Andy Mitchell,4119
Ron Black,4423
OTHER,5020
Linda Marlene Eales,3796
Andy Mitchell,4428
Andy Mitchell,5330
Linda Marlene Eales,3551
Ron Black,4248
Andy Mitchell,3851
OTHER,4524
OTHER,4301
Linda Marlene Eales,4295
Ron Black,3619
Linda Marlene Eales,4629
Andy Mitchell,4410
Linda Marlene Eales,4761
OTHER,4969
Ron Black,4794
OTHER,5214
Linda Marlene Eales,3856
Ron Black,5039
Ron Black,4995
Ron Black,5045
Linda Marlene Eales,4438
Ron Black,3422
Andy Mitchell,4822
OTHER,4597
Andy Mitchell,4089
Ron Black,3944
Andy Mitchell,5051
Linda Marlene Eales,3378
Andy Mitchell,3786
Ron Black,4544
Linda Marlene Eales,3836
Ron Black,5332
Andy Mitchell,4127
Andy Mitchell,4606
Andy Mitchell,4744
Ron Black,5241
Andy Mitchell,5045
Ron Black,3942
OTHER,5133
Linda Marlene Eales,5052
Andy Mitchell,4904
Ron Black,4013
OTHER,5045
Ron Black,5176
Linda Marlene Eales,3871
Ron Black,5145
OTHER,3661
Ron Black,4655
Andy Mitchell,3615
OTHER,4383
Linda Marlene Eales,5079
Andy Mitchell,3536
Linda Marlene Eales,3794
Andy Mitchell,4335
Andy Mitchell,3750
Ron Black,5230
Linda Marlene Eales,4117
OTHER,4996
Andy Mitchell,3931
Ron Black,5046
Andy Mitchell,3499
OTHER,4685
OTHER,4005
OTHER,5205
Ron Black,3998
OTHER,3700
Ron Black,4604
Andy Mitchell,4421
Andy Mitchell,3552
OTHER,3398
OTHER,3721
OTHER,3809
Linda Marlene Eales,4288
Linda Marlene Eales,3811
Linda Marlene Eales,4440
Linda Marlene Eales,4434
Ron Black,3955
Linda Marlene Eales,4398
Andy Mitchell,4104
Andy Mitchell,3664
Ron Black,3984
Andy Mitchell,4590
OTHER,5064
Linda Marlene Eales,3627
Ron Black,5054
Linda Marlene Eales,3793
OTHER,4573
OTHER,4176
Linda Marlene Eales,4272
OTHER,4553
Linda Marlene Eales,4640
Linda Marlene Eales,3715
OTHER,4735
OTHER,4516
OTHER,4224
Ron Black,4255
Ron Black,4649
Linda Marlene Eales,3883
Ron Black,5283
Linda Marlene Eales,4906
Ron Black,4743
OTHER,3521
Ron Black,3892
Linda Marlene Eales,5114
OTHER,4528
Andy Mitchell,4728
Linda Marlene Eales,3544
Ron Black,3970
Ron Black,3585
Ron Black,4811
Ron Black,4913
Linda Marlene Eales,3779
OTHER,4041
OTHER,4023
Andy Mitchell,3954
Ron Black,4017
Ron Black,3843
Ron Black,3903
Andy Mitchell,4963
Ron Black,4543
Ron Black,3643
OTHER,4227
Andy Mitchell,3912
Linda Marlene Eales,4803
Linda Marlene Eales,4454
OTHER,4493
Andy Mitchell,4613
Andy Mitchell,3545
Linda Marlene Eales,3925
OTHER,3698
Linda Marlene Eales,5174
Andy Mitchell,3784
Linda Marlene Eales,4948
Ron Black,3453
Andy Mitchell,5164
Andy Mitchell,4409
Andy Mitchell,3951
Ron Black,3912
Andy Mitchell,4816
Linda Marlene Eales,4655
Linda Marlene Eales,5003
Andy Mitchell,3352
OTHER,5202
OTHER,4417
Ron Black,5085
OTHER,5138
Linda Marlene Eales,4749
Ron Black,3577
Linda Marlene Eales,3667
Linda Marlene Eales,3979
Ron Black,4286
OTHER,5252
Linda Marlene Eales,5170
Andy Mitchell,3981
Andy Mitchell,4500
Ron Black,4819
Andy Mitchell,5190
Ron Black,5295
Linda Marlene Eales,4328
OTHER,4684
Andy Mitchell,4989
Linda Marlene Eales,4066
OTHER,5256
Linda Marlene Eales,4617
Andy Mitchell,3737
Linda Marlene Eales,3534
Ron Black,4850
OTHER,3399
Andy Mitchell,4219
OTHER,3522
OTHER,4803
Ron Black,5066
Ron Black,4463
OTHER,4091
Linda Marlene Eales,5288
Ron Black,4425
Linda Marlene Eales,3902
Linda Marlene Eales,5122
Ron Black,3574
Andy Mitchell,4659
Linda Marlene Eales,3753
OTHER,4899
Andy Mitchell,4625
Linda Marlene Eales,3854
OTHER,5226
OTHER,5249
OTHER,5159
Andy Mitchell,3854
Andy Mitchell,4370
Ron Black,4093
Andy Mitchell,3579
OTHER,5038
Ron Black,3433
Ron Black,3619
OTHER,4052
OTHER,3477
Ron Black,4950
Linda Marlene Eales,4125
OTHER,4132
Linda Marlene Eales,3959
Linda Marlene Eales,3520
Andy Mitchell,4097
OTHER,4619
Andy Mitchell,4632
Andy Mitchell,3579
OTHER,4801
Ron Black,3406
OTHER,4816
Ron Black,4639
Ron Black,5153
Andy Mitchell,4494
Ron Black,4290
OTHER,4838
OTHER,4511
Ron Black,4985
Linda Marlene Eales,5237
OTHER,4028
Ron Black,4307
OTHER,3787
Linda Marlene Eales,4677
OTHER,3622
Linda Marlene Eales,4419
OTHER,4055
OTHER,4151
Linda Marlene Eales,4617
OTHER,5282
Ron Black,4801
Andy Mitchell,5299
Ron Black,4390
Andy Mitchell,4371
Ron Black,3832
Linda Marlene Eales,4656
Linda Marlene Eales,3715
Andy Mitchell,4259
Linda Marlene Eales,3932
Andy Mitchell,4177
OTHER,3759
OTHER,5139
Andy Mitchell,3719
Linda Marlene Eales,5210
Andy Mitchell,4538
Andy Mitchell,4285
Linda Marlene Eales,5342
Ron Black,4966
Linda Marlene Eales,3612
Ron Black,4938
Andy Mitchell,4627
Linda Marlene Eales,5244
Ron Black,3805
Ron Black,3936
OTHER,3547
Ron Black,4452
Andy Mitchell,3852
Ron Black,5072
OTHER,4938
OTHER,4194
Andy Mitchell,4635
Ron Black,5157
Ron Black,4969
Ron Black,4526
Ron Black,3740
Andy Mitchell,4899
Linda Marlene Eales,3700
Andy Mitchell,4904
Ron Black,3495
Linda Marlene Eales,3916
Linda Marlene Eales,3371
OTHER,5302
Andy Mitchell,4078
Linda Marlene Eales,3843
OTHER,4116
Linda Marlene Eales,3771
Linda Marlene Eales,4115
Andy Mitchell,5265
OTHER,4791
Ron Black,4298
Ron Black,4118
OTHER,4977
Ron Black,3694
Ron Black,4043
Andy Mitchell,5024
Ron Black,5100
Andy Mitchell,4516
Andy Mitchell,4844
Ron Black,4137
Andy Mitchell,5044
OTHER,5093
OTHER,4242
Linda Marlene Eales,3469
Ron Black,4291
Linda Marlene Eales,4935
Linda Marlene Eales,4316
Andy Mitchell,4061
Andy Mitchell,3582
Linda Marlene Eales,4621
OTHER,4009
OTHER,4473
Andy Mitchell,4767
Andy Mitchell,3734
Andy Mitchell,4648
Ron Black,4286
Ron Black,3876
Ron Black,4664
Andy Mitchell,5104
Ron Black,4275
OTHER,3522
Ron Black,5172
Andy Mitchell,3665
Ron Black,4887
Andy Mitchell,5271
Andy Mitchell,3677
Ron Black,5265
Linda Marlene Eales,4376
Andy Mitchell,3420
OTHER,4247
Ron Black,4656
Linda Marlene Eales,4627
Linda Marlene Eales,4328
Linda Marlene Eales,4343
Andy Mitchell,4029
Ron Black,4486
Ron Black,3380
OTHER,3819
Linda Marlene Eales,5251
Andy Mitchell,4582
Andy Mitchell,3841
Andy Mitchell,3452
Linda Marlene Eales,3929
OTHER,4657
Ron Black,3505
Andy Mitchell,4800
Andy Mitchell,3687
Andy Mitchell,3887
Linda Marlene Eales,4891
Andy Mitchell,3564
Ron Black,4479
Andy Mitchell,4925
Ron Black,3438
Andy Mitchell,5232
OTHER,4279
Linda Marlene Eales,4264
OTHER,4757
Andy Mitchell,4833
Linda Marlene Eales,3900
Linda Marlene Eales,5319
OTHER,3759
Ron Black,3627
Ron Black,3519
Ron Black,3731
OTHER,3807
Ron Black,4515
Linda Marlene Eales,4585
Ron Black,3976
Andy Mitchell,4077
OTHER,5268
Linda Marlene Eales,3544
Ron Black,4731
Ron Black,3721
Andy Mitchell,5286
Andy Mitchell,3978
OTHER,4234
OTHER,4209
Andy Mitchell,4607
Andy Mitchell,4323
Andy Mitchell,4590
Linda Marlene Eales,3794
Ron Black,3406
Andy Mitchell,3676
OTHER,5053
OTHER,4291
Linda Marlene Eales,3903
Linda Marlene Eales,5086
Ron Black,5077
Ron Black,4283
OTHER,4175
Ron Black,4922
OTHER,3849
Linda Marlene Eales,3716
Linda Marlene Eales,4174
Linda Marlene Eales,3885
Linda Marlene Eales,4293
Linda Marlene Eales,4829
Linda Marlene Eales,4468
Linda Marlene Eales,3904
Andy Mitchell,4170
Ron Black,4019
Andy Mitchell,5095
Linda Marlene Eales,3733
Ron Black,4352
Linda Marlene Eales,4607
Linda Marlene Eales,5266
OTHER,4352
Andy Mitchell,3913
Ron Black,5036
OTHER,3339
OTHER,4634
Linda Marlene Eales,3446
Linda Marlene Eales,5281
Ron Black,4469
Ron Black,4080
Linda Marlene Eales,3495
Linda Marlene Eales,4348
Linda Marlene Eales,4126
OTHER,5232
Linda Marlene Eales,4006
Ron Black,4689
Linda Marlene Eales,3517
Linda Marlene Eales,5055
OTHER,3587
Linda Marlene Eales,3944
Linda Marlene Eales,4455
Ron Black,3430
Ron Black,5059
Andy Mitchell,5118
Andy Mitchell,3792
Andy Mitchell,4687
Ron Black,5317
OTHER,4447
OTHER,4490
OTHER,4185
OTHER,3709
Linda Marlene Eales,4641
OTHER,4006
OTHER,5162
OTHER,4439
Ron Black,3487
Ron Black,4674
Linda Marlene Eales,3713
Linda Marlene Eales,4955
OTHER,3338
Linda Marlene Eales,3422
OTHER,4567
OTHER,4709
Linda Marlene Eales,3430
Andy Mitchell,3640
Andy Mitchell,3789
Andy Mitchell,3779
Linda Marlene Eales,4386
OTHER,5113
OTHER,4569
OTHER,4277
Andy Mitchell,4739
OTHER,4514
Linda Marlene Eales,4934
Andy Mitchell,3412
Andy Mitchell,3559
OTHER,4473
Ron Black,4810
Linda Marlene Eales,5298
OTHER,3981
Andy Mitchell,3749
OTHER,3597
Linda Marlene Eales,3931
OTHER,4210
OTHER,3451
OTHER,5088
Andy Mitchell,4029
Ron Black,4516
Ron Black,4718
Linda Marlene Eales,4950
Linda Marlene Eales,4041
Ron Black,3758
Ron Black,5122
OTHER,4947
Linda Marlene Eales,4352
Linda Marlene Eales,3680
Andy Mitchell,5204
Linda Marlene Eales,5049
Ron Black,4277
Andy Mitchell,4941
Linda Marlene Eales,3690
OTHER,3723
Ron Black,5117
Andy Mitchell,4431
OTHER,4677
OTHER,4439
Andy Mitchell,4584
Linda Marlene Eales,5128
Linda Marlene Eales,5040
Ron Black,3845
Linda Marlene Eales,5054
Ron Black,4748
Linda Marlene Eales,4636
OTHER,3897
Andy Mitchell,4713
Andy Mitchell,4193
Linda Marlene Eales,4894
Andy Mitchell,3647
Ron Black,4193
Linda Marlene Eales,3762
Andy Mitchell,4372
Ron Black,3603
Ron Black,4934
OTHER,3787
Linda Marlene Eales,5073
Linda Marlene Eales,3804
Linda Marlene Eales,5059
Linda Marlene Eales,5045
Andy Mitchell,4025
Ron Black,3907
OTHER,4152
Ron Black,5253
Andy Mitchell,3812
Andy Mitchell,4498
Ron Black,4949
Ron Black,4783
Linda Marlene Eales,4485
Ron Black,4014
Linda Marlene Eales,3997
Andy Mitchell,4371
OTHER,4900
Linda Marlene Eales,4349
Ron Black,5339
Linda Marlene Eales,3729
OTHER,3533
Linda Marlene Eales,3790
OTHER,4800
Linda Marlene Eales,4870
Ron Black,5241
Andy Mitchell,5298
Ron Black,4790
OTHER,4137
Ron Black,3674
Andy Mitchell,4613
OTHER,4487
OTHER,3891
Linda Marlene Eales,4840
Andy Mitchell,4600
Ron Black,4520
OTHER,4406
Andy Mitchell,4198
OTHER,4466
Linda Marlene Eales,3659
Ron Black,5266
Andy Mitchell,4349
Linda Marlene Eales,4920
Linda Marlene Eales,4336
OTHER,3996
Linda Marlene Eales,3378
Ron Black,3637
Ron Black,4312
Linda Marlene Eales,4648
